positionId,positionName,companyFullName,companyShortName,companySize,financeStage,industryField,companyLabelList,firstType,positionLables,industryLables,createTime,city,district,businessZones,salary,salaryMonth,workYear,jobNature,education,positionAdvantage
8661938,数据分析师-电商,广东省环球网络科技有限公司,环球网络,50-150人,不需要融资,电商,[],产品|需求|项目类,"['电商平台', '数据分析']","['电商平台', '数据分析']",2021/4/26 10:34,广州,天河区,,8k-13k,13,1-3年,全职,大专,"团队氛围好,五险一金,员工活动,双休"
8669458,VIP研究专员（数据分析向）,广州游爱网络技术有限公司,广州游爱,500-2000人,上市公司,游戏,"['年终分红', '绩效奖金', '专项奖金', '年底双薪']",产品|需求|项目类,"['数据运营', 'SPSS', 'SQL', '数据库']",[],2021/4/25 17:43,广州,天河区,,6k-10k,0,1-3年,全职,本科,五险一金，双休，餐补
8622489,高级数据分析师,蜜源（广州）新媒体科技有限公司,蜜源新媒体,150-500人,不需要融资,"社交平台,电商平台",[],开发|测试|运维类,"['电商平台', '数据分析']","['电商平台', '数据分析']",2021/4/22 20:30,广州,海珠区,,15k-30k,14,3-5年,全职,本科,氛围佳 互联网大牛多
7690987,电商数据分析师,维达纸业（中国）有限公司,维达纸业（中国）有限公司,2000人以上,上市公司,"批发｜零售,贸易｜进出口",[],市场|商务类,"['市场', '数据分析']",[],2021/4/25 15:29,广州,天河区,,8k-12k,14,1-3年,全职,本科,晋升空间 五险一金 双休 带薪年假
8399467,数据分析师,蓝月亮（中国）有限公司,蓝月亮,2000人以上,不需要融资,制造业,"['五险一金', '带薪年假', '免费班车', '定期体检']",产品|需求|项目类,"['电商平台', '批发｜零售', '数据', 'BI']","['电商平台', '批发｜零售', '数据', 'BI']",2021/4/22 15:45,广州,黄埔区,,11k-20k,0,1-3年,全职,本科,班车接送 双休
8636997,视觉感知数据分析技术员（劳务工）,广州小鹏汽车科技有限公司,小鹏汽车,2000人以上,上市公司,"制造业,智能硬件","['年底双薪', '专项奖金', '绩效奖金', '股票期权']",开发|测试|运维类,['Python'],[],2021/4/25 11:45,广州,天河区,,5k-10k,0,不限,全职,大专,超nice团队合作；发展前景大
5042470,数据分析师,广州市柏特科技有限公司,柏特科技,15-50人,未融资,"移动互联网,其他","['交通补助', '带薪年假', '绩效奖金', '股票期权']",开发|测试|运维类,['数据挖掘'],[],2021/4/23 11:16,广州,天河区,,6k-8k,0,1-3年,全职,本科,"五险一金,周末双休,带薪年假,节日福利"
8335153,数据分析师,广州银行股份有限公司信用卡中心,广州银行信用卡中心,2000人以上,不需要融资,科技金融,"['带薪年假', '午餐补助', '发展平台', '金融']",产品|需求|项目类,['数据分析'],[],2021/4/21 17:26,广州,越秀区,,20k-35k,0,3-5年,全职,本科,业务扩张迅速、消费金融增长
6945643,数据分析师,广州智品网络科技有限公司,智品网络,150-500人,A轮,"游戏,社交平台","['五险一金', '健身器材', '扁平管理', '产品为主']",产品|需求|项目类,['数据分析'],[],2021/4/21 10:42,广州,天河区,,15k-30k,0,3-5年,全职,本科,行业前景 高薪 牛人大咖
7526992,游戏数据分析师-广州,网易（杭州）网络有限公司,网易,2000人以上,上市公司,"内容资讯,游戏,音频｜视频媒体","['节日礼物', '技能培训', '免费班车', '带薪年假']",产品|需求|项目类,"['游戏', '数据分析']","['游戏', '数据分析']",2021/4/25 17:47,广州,天河区,,15k-20k,13,1-3年,全职,本科,大平台
8629777,数据分析挖掘师(应届生),广州市海捷计算机科技有限公司,海捷科技,50-150人,不需要融资,"数据服务｜咨询,人工智能服务","['定期体检', '带薪年假', '年度旅游', '节日礼物']",开发|测试|运维类,"['LR', 'GBDT']",[],2021/4/25 10:20,广州,天河区,,7k-10k,0,1年以下,全职,本科,双休福利好
8403903,数据分析师-爬虫分析师方向(J10538),广州致景信息科技有限公司,百布,500-2000人,D轮及以上,电商平台,"['行业翘首', '扁平管理', '领导NICE', '美女多']",开发|测试|运维类,"['电商平台', '数据服务｜咨询']","['电商平台', '数据服务｜咨询']",2021/4/25 11:01,广州,海珠区,,15k-25k,13,3-5年,全职,本科,发展前景
8211612,高级数据分析师（广州）,广州致景信息科技有限公司,百布,500-2000人,D轮及以上,电商平台,"['行业翘首', '扁平管理', '领导NICE', '美女多']",产品|需求|项目类,"['数据分析', '机器学习', '团队管理', 'Python']",[],2021/4/25 11:01,广州,海珠区,,25k-35k,13,5-10年,全职,本科,技术open，领导nice，氛围轻松
8105714,大数据分析实习生,广州中国科学院软件应用技术研究所,中科院广州软件所,150-500人,不需要融资,软件服务｜咨询,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",开发|测试|运维类,['大数据分析'],['大数据分析'],2021/4/25 11:21,广州,南沙区,,2k-4k,0,在校/应届,全职,本科,周末双休，包住，节日福利
7274923,数据分析师,合创智慧科技有限公司,合创科技,150-500人,A轮,新能源汽车制造,"['股票期权', '交通补助', '带薪年假', '午餐补助']",运营|编辑|客服类,"['汽车', '移动互联网', '网站分析', '数据分析', '用户增长']","['汽车', '移动互联网', '网站分析', '数据分析', '用户增长']",2021/4/19 10:29,广州,南沙区,,10k-16k,0,3-5年,全职,本科,全新商业模式，用户型企业
7597409,数据分析师,广州银行股份有限公司信用卡中心,广州银行信用卡中心,2000人以上,不需要融资,科技金融,"['带薪年假', '午餐补助', '发展平台', '金融']",产品|需求|项目类,"['互联网金融', '数据分析', '数据挖掘']","['互联网金融', '数据分析', '数据挖掘']",2021/4/21 17:26,广州,天河区,['天河北'],10k-15k,0,1-3年,全职,本科,消费金融行业增长
8133442,高级数据分析师,深圳索信达数据技术有限公司,索信达数据,500-2000人,上市公司,人工智能,"['年底双薪', '带薪年假', '股票期权', '专项奖金']",开发|测试|运维类,"['精准营销', '数据分析', '专题分析']","['精准营销', '数据分析', '专题分析']",2021/3/31 10:52,广州,天河区,['珠江新城'],25k-35k,13,5-10年,全职,本科,核心业务 扁平管理 团队氛围好
7615693,数据分析师,广州聚客网络科技有限公司,聚客网络,少于15人,未融资,移动互联网,[],产品|需求|项目类,"['广告营销', '社交', '用户增长', '数据分析', '用户研究', '竞品分析']","['广告营销', '社交', '用户增长', '数据分析', '用户研究', '竞品分析']",2021/4/14 8:20,广州,海珠区,['江南大道'],4k-8k,0,1年以下,全职,本科,福利多，前景大，老板好，气氛佳，平台大
6984859,数据分析师,珠海盈米基金销售有限公司,盈米财富,150-500人,B轮,科技金融,"['技能培训', '股票期权', '午餐补助', '绩效奖金']",产品|需求|项目类,"['可视化', '数据分析', '数据运营', 'BI']",[],2021/4/13 10:51,广州,海珠区,,10k-20k,15,1-3年,全职,本科,"团队大牛多,工作弹性,免费午餐"
7060642,数据分析师,无锡博达祥和机械设备有限公司,博达祥和,150-500人,未融资,其他,[],开发|测试|运维类,"['数据仓库', 'Hadoop', 'SQLServer']",[],2021/4/21 14:05,广州,天河区,"['车陂', '东圃']",8k-12k,0,1-3年,全职,本科,五险一金绩效奖金周末双休年终分红
8384165,数据分析师,兴业数字金融服务（上海）股份有限公司,兴业数金,500-2000人,不需要融资,科技金融,"['六险一金', '节日津贴', '补充医疗', '带薪年假']",产品|需求|项目类,['数据分析'],[],2021/4/12 16:39,广州,天河区,,15k-29k,0,1-3年,全职,本科,数据分析
8594655,数据分析专家,浙江金科文化产业股份有限公司,金科文化,150-500人,上市公司,文化传媒,"['带薪年假', '交通补助', '通讯津贴', '午餐补助']",产品|需求|项目类,"['游戏', 'Tensorlfow', 'python']","['游戏', 'Tensorlfow', 'python']",2021/4/9 18:45,广州,天河区,"['东圃', '棠下', '车陂']",15k-25k,13,3-5年,全职,本科,六险一金，包两餐
7333546,数据分析师,广州微咔世纪信息科技有限公司,微咔世纪,150-500人,A轮,"工具类产品,社交平台","['六险一金', '贴心餐补', '周末双休', '暖心下午茶']",产品|需求|项目类,"['数据分析', '数据埋点']",[],2021/4/7 10:36,广州,海珠区,['琶洲'],7k-14k,0,1-3年,全职,本科,六险一金、贴心餐补、带薪年假、零食畅享
8363328,数据分析师,广州雷猴软件开发有限公司,雷猴软件开发有限公司,50-150人,不需要融资,生活服务,"['年底双薪', '带薪年假', '绩效奖金', '午餐补助']",产品|需求|项目类,"['电商平台', '数据分析', '用户研究', '竞品分析']","['电商平台', '数据分析', '用户研究', '竞品分析']",2021/3/30 11:04,广州,天河区,,5k-8k,13,1-3年,全职,本科,扁平化管理
8514586,数据分析员,北京赛惟咨询有限公司,赛惟,50-150人,不需要融资,企业服务,[],产品|需求|项目类,"['可视化', '数据运营', 'SQL']",[],2021/4/25 12:14,广州,天河区,,6k-9k,13,不限,全职,本科,扁平管理，发展空间大，绩效奖金，技能培训
8446799,数据分析,广州睿问咨询有限公司,睿问,50-150人,不需要融资,专业服务｜咨询,[],开发|测试|运维类,"['分类信息', '数据仓库']","['分类信息', '数据仓库']",2021/4/23 10:12,广州,荔湾区,['多宝'],5k-7k,0,1-3年,全职,不限,发展中的公司，不养闲人
8496425,高级用户数据分析,广州逸仙电子商务有限公司,逸仙电商,2000人以上,C轮,电商,"['绩效奖金', '技能培训', '领导好', '能者多得']",产品|需求|项目类,"['电商平台', '社交平台', '用户研究', '用户增长', '数据分析']","['电商平台', '社交平台', '用户研究', '用户增长', '数据分析']",2021/4/23 15:06,广州,海珠区,,10k-15k,13,1-3年,全职,本科,五险一金 月度奖金 带薪年假 高速成长
8574222,数据分析师,信用生活（广州）智能科技有限公司,信用生活,50-150人,A轮,"科技金融,消费生活","['年底双薪', '股票期权', '绩效奖金', '带薪年假']",产品|需求|项目类,"['科技金融', '数据分析', '可视化', 'python']","['科技金融', '数据分析', '可视化', 'python']",2021/4/7 10:36,广州,海珠区,,7k-12k,14,在校/应届,全职,本科,公司发展前景好、团队成员优秀、高成长性
8295374,数据分析师,福州力和致远通信技术有限公司,力和致远,50-150人,不需要融资,"教育,数据服务","['NOKIA', '带薪年假', '扁平管理', '领导好']",开发|测试|运维类,"['软件服务｜咨询', '服务业', '数仓工程师', '数仓建模', '数据仓库']","['软件服务｜咨询', '服务业', '数仓工程师', '数仓建模', '数据仓库']",2021/3/11 23:22,广州,海珠区,['赤岗'],10k-16k,13,3-5年,全职,本科,周末双休早九晚六
8563598,数据分析专员,广州帝诺科技有限公司,帝诺科技,50-150人,未融资,软件服务｜咨询,[],产品|需求|项目类,"['数据分析', 'SQL', 'Excel']",[],2021/4/5 11:49,广州,天河区,,7k-11k,0,不限,全职,本科,13薪
8649565,数据分析师,广东纽恩泰新能源科技发展有限公司,纽恩泰,500-2000人,未融资,硬件,[],产品|需求|项目类,"['数据服务｜咨询', '数据分析']","['数据服务｜咨询', '数据分析']",2021/4/20 9:22,广州,增城,,8k-10k,0,1-3年,全职,大专,数据挖掘  分析
8629898,数据分析挖掘师,广州市海捷计算机科技有限公司,海捷科技,50-150人,不需要融资,"数据服务｜咨询,人工智能服务","['定期体检', '带薪年假', '年度旅游', '节日礼物']",开发|测试|运维类,"['数据服务｜咨询', '数仓建模']","['数据服务｜咨询', '数仓建模']",2021/4/24 0:03,广州,天河区,"['五山', '东圃']",10k-15k,0,1-3年,全职,本科,早九晚六！双休！入职购买五险一金！
8346165,数据分析师（管理办） (MJ002779),广州市钱大妈农产品有限公司,钱大妈,2000人以上,D轮及以上,新零售,"['绩效奖金', '弹性工作', '公司提供午餐', '股票期权']",开发|测试|运维类,"['新零售', 'Python', '数据统计', '数据分析', 'SQL']","['新零售', 'Python', '数据统计', '数据分析', 'SQL']",2021/4/22 13:36,广州,海珠区,,8k-16k,13,1-3年,全职,本科,发展快 空间大 团队专业 氛围好
7747026,游戏数据分析师,海南高图网络科技有限公司,Goat Games,150-500人,不需要融资,游戏,"['午餐补助', '年终奖', '绩效奖金', '年度旅游']",产品|需求|项目类,"['可视化', '数据分析', '数据运营', 'SQL']",[],2021/4/21 18:19,广州,天河区,,8k-13k,14,不限,全职,本科,双休 成长快 薪酬福利好
6235258,数据分析师,广东柯内特环境科技有限公司,柯内特,50-150人,不需要融资,数据服务,"['弹性工作', '节日礼物', '扁平管理', '技能培训']",开发|测试|运维类,"['人工智能服务', '数据挖掘', '数据分析']","['人工智能服务', '数据挖掘', '数据分析']",2021/3/12 9:12,广州,天河区,,10k-20k,13,1-3年,全职,本科,"前沿技术,弹性工作"
7881671,高级数据分析师,广州微革网络科技有限公司,微革网络,500-2000人,B轮,电商平台,"['周末双休', '快速晋升', '帅哥美女多', '六险一金']",开发|测试|运维类,"['电商平台', 'MySQL', 'Python', '数据分析']","['电商平台', 'MySQL', 'Python', '数据分析']",2021/3/17 9:58,广州,天河区,,15k-30k,0,3-5年,全职,本科,电商、发展前景、行业大牛
7361522,数据分析师,乐麦信息技术（杭州）有限公司,乐其电商,500-2000人,不需要融资,"营销服务｜咨询,软件服务｜咨询","['绩效奖金', '带薪年假', '年度旅游', '弹性工作']",产品|需求|项目类,"['电商', '用户研究', '数据分析']","['电商', '用户研究', '数据分析']",2021/3/31 10:15,广州,天河区,"['东圃', '前进', '车陂']",8k-15k,13,1-3年,全职,本科,双休 年终奖 带薪年假 内买福利
6338756,数据分析（产品运营方向）,广州金十信息科技有限公司,金十数据,150-500人,不需要融资,科技金融,"['带薪年假', '节日福利', '优雅环境', '五险一金']",产品|需求|项目类,"['金融', '媒体', '商业', '数据库', '数据分析', '数据运营']","['金融', '媒体', '商业', '数据库', '数据分析', '数据运营']",2021/4/19 14:06,广州,海珠区,,8k-12k,0,3-5年,全职,本科,年终奖 周末双休 带薪年假 五险一金
8548953,数据分析师,杭州杰方数字科技有限责任公司,杰方科技,15-50人,未融资,电商、数据服务,[],开发|测试|运维类,"['数据服务｜咨询', 'python', 'r', 'matlab', 'java']","['数据服务｜咨询', 'python', 'r', 'matlab', 'java']",2021/4/8 7:31,广州,番禺区,,11k-20k,0,不限,全职,本科,工作时间自由安排，薪资较高
6013931,数据分析,广州三七互娱科技有限公司,三七互娱,2000人以上,上市公司,游戏,"['高额奖金', '快速晋升', '带薪年假', '节日礼物']",产品|需求|项目类,"['广告营销', '商业']","['广告营销', '商业']",2021/3/4 17:54,广州,天河区,,6k-10k,0,在校/应届,全职,本科,福利丰厚 上市公司 氛围轻松 餐补
8402239,数据分析工程师（地点：佛山顺德）,美的集团电子商务有限公司,美的电商,2000人以上,上市公司,电商平台,"['扁平管理', '团队颜值高', '不打卡', '年度旅游']",开发|测试|运维类,"['电商平台', '消费生活']","['电商平台', '消费生活']",2021/4/8 9:52,广州,番禺区,"['市桥', '石碁']",15k-25k,15,3-5年,全职,本科,团队年轻 领导nice 世界500强
8399802,BI数据分析师【广东联通】,北京资采信息技术有限公司,北京资采,50-150人,上市公司,"数据服务,广告营销","['五险一金', '生日福利', '节日福利', '带薪年假']",开发|测试|运维类,"['数据仓库', '数仓建模', 'MySQL', 'Python']",[],2021/3/9 11:50,广州,黄埔区,,12k-15k,0,1-3年,全职,本科,发展前景、福利待遇、团队实力
7632710,主任数据分析师,欧派家居集团股份有限公司,欧派,2000人以上,上市公司,居住服务,"['绩效奖金', '五险一金', '通讯津贴', '带薪年假']",产品|需求|项目类,['数据分析'],[],2021/3/23 10:19,广州,白云区,,20k-27k,0,5-10年,全职,本科,上市集团 双休 宿舍食堂免费上下班车
8510564,管理培训生（数据分析类）,维达纸业（中国）有限公司,维达纸业（中国）有限公司,2000人以上,上市公司,"批发｜零售,贸易｜进出口",[],产品|需求|项目类,"['数据分析', '数据运营']",[],2021/4/20 13:55,广州,天河区,,6k-8k,14,在校/应届,全职,本科,"五险一金,专业培训,节日礼金,年终奖金"
8484464,商业数据分析师,广州宸祺出行科技有限公司,如祺出行,150-500人,未融资,旅游｜出行,"['带薪年假', '午餐补助', '通讯津贴', '定期体检']",产品|需求|项目类,"['旅游｜出行', '商业', '可视化', '数据分析', '数据运营']","['旅游｜出行', '商业', '可视化', '数据分析', '数据运营']",2021/4/19 10:22,广州,海珠区,['新港'],15k-30k,13,3-5年,全职,本科,六险一金 包午餐
8008821,数据分析,广州翎仕优企业管理咨询有限公司,Link-u,50-150人,天使轮,企业服务,[],产品|需求|项目类,"['游戏', '工具软件', '用户研究', 'SQL']","['游戏', '工具软件', '用户研究', 'SQL']",2020/11/24 17:21,广州,海珠区,['琶洲村'],20k-40k,14,3-5年,全职,本科,互联网大厂
8111167,数据分析师,广州翎仕优企业管理咨询有限公司,Link-u,50-150人,天使轮,企业服务,[],产品|需求|项目类,"['游戏', '数据分析', '数据']","['游戏', '数据分析', '数据']",2020/12/18 16:55,广州,荔湾区,['无'],18k-28k,16,不限,全职,本科,知名上市公司
8282010,数据分析员（大数据管理方向）,广东省信息安全测评中心,广东省信息安全测评中心,50-150人,不需要融资,信息安全,[],开发|测试|运维类,"['信息安全', '数据服务｜咨询', 'MySQL', 'SQLServer', 'Oracle', 'Python']","['信息安全', '数据服务｜咨询', 'MySQL', 'SQLServer', 'Oracle', 'Python']",2021/4/19 8:58,广州,天河区,,10k-20k,13,3-5年,全职,本科,六险一金大牛带队节日福利医疗保险餐补食堂
8234184,奖励旅游项目数据分析员,广州师盛展览有限公司,师盛,15-50人,未融资,"电商,企业服务","['技能培训', '年度旅游', '管理规范', '领导好']",产品|需求|项目类,['数据分析'],[],2021/4/15 14:43,广州,越秀区,['人民北路'],4k-8k,0,不限,兼职,不限,优厚薪资
7211376,初级数据分析师,北京瑞天欣实数据科技有限公司,北京瑞天欣实数据科技有限公司,50-150人,A轮,数据服务｜咨询,[],开发|测试|运维类,"['银行', '大数据']","['银行', '大数据']",2021/4/13 10:56,广州,天河区,['珠江新城'],8k-12k,0,1-3年,全职,本科,12天年假 六险一金 双休
5145791,数据分析工程师,智库人工智能科技（广州）有限公司,数立方,50-150人,上市公司,数据服务｜咨询,[],开发|测试|运维类,"['人工智能服务', '其他', '数据挖掘']","['人工智能服务', '其他', '数据挖掘']",2021/4/7 11:39,广州,海珠区,,12k-24k,0,3-5年,全职,本科,"大数据,数据分析,数据挖掘,数据处理"
8454798,数据分析师（商业洞察）-广州、深圳,秒针信息技术有限公司,明略科技集团,2000人以上,D轮及以上,"数据服务｜咨询,人工智能服务","['六险一金', '年底双薪', '绩效奖金', '完成E轮融资']",市场|商务类,"['人工智能服务', '数据分析', '行业分析']","['人工智能服务', '数据分析', '行业分析']",2021/3/29 11:58,广州,海珠区,"['新港', '凤阳', '赤岗']",6k-12k,15,在校/应届,全职,本科,致力于AI和大数据开发的互联网独角兽公司
7917679,数据分析员实习生,广州市西美信息科技有限公司,广州市西美信息科技有限公司,50-150人,不需要融资,数据服务,"['周末双休', '五险一金', '管理规范', '带薪年假']",开发|测试|运维类,"['数据分析', '市场调研']","['数据分析', '市场调研']",2020/12/25 14:55,广州,越秀区,"['岭南', '黄花岗', '环市东']",1k-2k,0,在校/应届,实习,本科,具有国外的视野、公司稳定发展
8282044,数据分析员（大数据开发运维方向）,广东省信息安全测评中心,广东省信息安全测评中心,50-150人,不需要融资,信息安全,[],开发|测试|运维类,"['数据服务｜咨询', '信息安全', 'MySQL', 'Python', 'Java', 'SQLServer']","['数据服务｜咨询', '信息安全', 'MySQL', 'Python', 'Java', 'SQLServer']",2021/4/14 14:41,广州,越秀区,['广卫'],10k-20k,13,3-5年,全职,本科,六险一金大牛带队节日福利医疗保险餐补食堂
6563419,PowerBI数据分析师,友邦资讯科技（广州）有限公司,友邦科技,500-2000人,上市公司,"移动互联网,数据服务",[],开发|测试|运维类,"['ETL', '数据分析', 'SQLServer']",[],2021/4/19 14:52,广州,天河区,,10k-20k,0,在校/应届,全职,本科,外资企业，福利优厚，五险一金，员工持股
7959458,数据分析专员（库存方向）,蓝月亮（中国）有限公司,蓝月亮,2000人以上,不需要融资,制造业,"['五险一金', '带薪年假', '免费班车', '定期体检']",运营|编辑|客服类,['数据分析'],[],2021/1/22 14:32,广州,黄埔区,,6k-10k,0,1-3年,全职,本科,免费住宿；内部食堂；免费班车
8461669,运营数据分析员,广州真境信息科技有限公司,真境,15-50人,天使轮,"移动互联网,消费生活","['带薪年假', '帅哥多', '美女多', '领导好']",运营|编辑|客服类,"['汽车交易平台', '数据服务｜咨询', '运营']","['汽车交易平台', '数据服务｜咨询', '运营']",2021/3/18 11:08,广州,天河区,,6k-10k,0,1-3年,全职,本科,晋升空间大、人性化管理
8173829,数据分析助理,广东新时代投资股份有限公司,新时代投资,150-500人,不需要融资,金融,[],金融类,"['金融', '投资/融资', '期货', '基金']","['金融', '投资/融资', '期货', '基金']",2021/1/7 17:24,广州,越秀区,,6k-12k,0,不限,全职,大专,高端金融互联网人才，你的圈子从此大不同
8567979,数据分析岗/商务助理（金逸影视总部）,广州金逸影视传媒股份有限公司,金逸影视,2000人以上,上市公司,文娱丨内容,[],市场|商务类,"['行业分析', '市场分析', '数据分析', '市场竞争分析']",[],2021/4/13 9:43,广州,天河区,,4k-6k,0,1年以下,全职,大专,上市公司、管理规范、免费观影、周末双休
8247249,电商数据建模负责人（地点：佛山顺德）,美的集团电子商务有限公司,美的电商,2000人以上,上市公司,电商平台,"['扁平管理', '团队颜值高', '不打卡', '年度旅游']",开发|测试|运维类,"['电商', '移动互联网', 'Python', 'SQL']","['电商', '移动互联网', 'Python', 'SQL']",2021/4/8 9:52,广州,番禺区,"['市桥', '石碁']",20k-40k,17,5-10年,全职,本科,团队年轻 领导nice 世界500强
8564433,金融数据分析（管理方向 薪资6K+周末双休）,广州瀚信信息咨询服务有限公司,广州瀚信,50-150人,不需要融资,"金融,数据服务","['周末双休', '朝九晚五', '带薪年假', '年终分红']",金融类,"['证券', '基金', '证券经纪', '基金经纪']",[],2021/4/13 16:54,广州,天河区,['天河北'],6k-8k,0,在校/应届,全职,本科,优秀的团队 广阔的平台 舒适的办公环境
7906668,数据分析师助理,广州盈力信息咨询有限公司,盈力咨询,50-150人,不需要融资,金融,[],金融类,"['证券/期货', '互联网金融', '行业研究', '分析师', '风控']","['证券/期货', '互联网金融', '行业研究', '分析师', '风控']",2021/4/4 22:29,广州,越秀区,,6k-8k,0,1-3年,全职,大专,前景广阔，提升自我
8197508,BI业务数据分析,合创智慧科技有限公司,合创科技,150-500人,A轮,新能源汽车制造,"['股票期权', '交通补助', '带薪年假', '午餐补助']",开发|测试|运维类,"['汽车', '大数据', 'MySQL', 'Python', 'nlp算法工程师', '数据挖掘']","['汽车', '大数据', 'MySQL', 'Python', 'nlp算法工程师', '数据挖掘']",2021/1/14 22:14,广州,南沙区,,15k-25k,0,3-5年,全职,本科,五险一金、免费体检、交通餐饮补贴、车联网平台
7880232,商业数据分析师,广州市全亚文化科技有限公司,全亚文化,15-50人,不需要融资,文娱丨内容,[],产品|需求|项目类,"['新零售', '数据分析', 'SQL']","['新零售', '数据分析', 'SQL']",2021/3/30 10:45,广州,番禺区,,4k-7k,13,1-3年,全职,本科,团队氛围好，租房补贴，五险
7906164,游戏数据分析师,广州简悦信息科技有限公司,阿里互动娱乐事业群,500-2000人,不需要融资,游戏,"['绩效奖金', '带薪年假', '定期体检', '高速发展']",开发|测试|运维类,"['游戏', 'MySQL', 'Python']","['游戏', 'MySQL', 'Python']",2021/3/22 16:16,广州,海珠区,,12k-20k,0,在校/应届,全职,本科,高速业务发展 大平台 游戏行业
8105168,商业数据分析师,深圳市优礼文化科技有限公司,优礼科技,15-50人,未融资,企业服务,[],产品|需求|项目类,"['SQL', '数据分析', '商业', '数据库']",[],2021/1/21 16:50,广州,荔湾区,,40k-60k,0,3-5年,全职,本科,发展空间大 领导nice
7710263,数据建模工程师,广发证券股份有限公司,广发证券,2000人以上,上市公司,金融业,"['绩效奖金', '岗位晋升', '领导好', '扁平管理']",开发|测试|运维类,['数仓建模'],[],2021/3/29 9:09,广州,天河区,,25k-45k,0,5-10年,全职,本科,绩效奖金、技术氛围好、办公环境好
8673762,游戏高级数据分析师,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",运营|编辑|客服类,['运营'],[],2021/4/28 4:53,广州,海珠区,,15k-30k,0,3-5年,全职,本科,"下午茶,六险一金,团队氛围好,扁平管理"
7526992,游戏数据分析师-广州,网易（杭州）网络有限公司,网易,2000人以上,上市公司,"内容资讯,游戏,音频｜视频媒体","['节日礼物', '技能培训', '免费班车', '带薪年假']",产品|需求|项目类,"['游戏', '数据分析']","['游戏', '数据分析']",2021/4/25 17:47,广州,天河区,,15k-20k,13,1-3年,全职,本科,大平台
8060749,高级游戏数据分析师（商业化运营、运营策略方向）,网易（杭州）网络有限公司,网易,2000人以上,上市公司,"内容资讯,游戏,音频｜视频媒体","['节日礼物', '技能培训', '免费班车', '带薪年假']",产品|需求|项目类,"['游戏', '数据分析', '商业']","['游戏', '数据分析', '商业']",2021/4/25 17:47,广州,天河区,,20k-35k,16,3-5年,全职,本科,大平台
7530485,资深游戏数据分析师,网易（杭州）网络有限公司,网易,2000人以上,上市公司,"内容资讯,游戏,音频｜视频媒体","['节日礼物', '技能培训', '免费班车', '带薪年假']",开发|测试|运维类,"['游戏', 'Hive']","['游戏', 'Hive']",2021/4/25 17:47,广州,天河区,,20k-35k,16,3-5年,全职,本科,大平台
7360050,数据分析师,广州智品网络科技有限公司,智品网络,150-500人,A轮,"游戏,社交平台","['五险一金', '健身器材', '扁平管理', '产品为主']",产品|需求|项目类,"['游戏', '用户研究', '用户增长', '数据分析', '需求分析']","['游戏', '用户研究', '用户增长', '数据分析', '需求分析']",2021/4/7 10:17,广州,天河区,,15k-30k,15,不限,全职,本科,双休15薪以上公司团队来自腾讯网易、百度
8258503,数据分析师,广州棒谷科技股份有限公司,广州棒谷科技股份有限公司,2000人以上,不需要融资,电商平台,"['项目奖金', '绩效奖金', '年终奖', '五险一金']",产品|需求|项目类,"['电商平台', '用户研究', '用户增长', '竞品分析', '产品策划']","['电商平台', '用户研究', '用户增长', '竞品分析', '产品策划']",2021/4/14 16:06,广州,白云区,['石井'],17k-30k,0,5-10年,全职,本科,五险一金 全勤奖 地铁上盖 绩效奖金
7813460,数据分析专家,广发银行股份有限公司信用卡中心,广发银行信用卡中心,2000人以上,不需要融资,金融业,"['管理规范', '平台大机遇好', '金融科技', '绩效奖金']",产品|需求|项目类,"['金融', '大数据']","['金融', '大数据']",2020/12/7 16:44,广州,天河区,,25k-40k,14,5-10年,全职,本科,团队成员大多来自阿里、平安，工作氛围积极
7712255,高级数据分析师（商业分析方向）,唯品会（中国）有限公司,唯品会,2000人以上,上市公司,电商平台,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",市场|商务类,"['电商', '数据分析']","['电商', '数据分析']",2021/4/23 12:56,广州,荔湾区,,15k-30k,0,5-10年,全职,本科,周末双休 包三餐 免息住房贷款
8675519,高级数据分析师(女装）,唯品会（中国）有限公司,唯品会,2000人以上,上市公司,电商平台,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",开发|测试|运维类,"['电商平台', 'SQLServer']","['电商平台', 'SQLServer']",2021/4/23 12:56,广州,海珠区,,20k-30k,13,3-5年,全职,本科,免费三餐 双休 六险一金
6915847,数据分析师,广州智品网络科技有限公司,智品网络,150-500人,A轮,"游戏,社交平台","['五险一金', '健身器材', '扁平管理', '产品为主']",产品|需求|项目类,['数据分析'],[],2021/4/14 16:03,广州,天河区,,18k-25k,15,1-3年,全职,本科,不打卡双休加班少出国旅游15薪资起
8491190,数据分析挖掘师,广州市海捷计算机科技有限公司,海捷科技,50-150人,不需要融资,"数据服务｜咨询,人工智能服务","['定期体检', '带薪年假', '年度旅游', '节日礼物']",开发|测试|运维类,"['数据服务｜咨询', '人工智能服务', '数仓建模', 'MySQL', '随机森林', '决策树']","['数据服务｜咨询', '人工智能服务', '数仓建模', 'MySQL', '随机森林', '决策树']",2021/4/21 16:23,广州,天河区,"['员村', '天河公园', '棠下']",10k-15k,0,1-3年,全职,本科,技术大牛，五险一金，团体活动
